동,아파트,건축년도,매수자,해제사유발생일,해제여부,거래금액,일,월,년,거래유형,estateAgentSggNm,전용면적,층,지번,landLeaseholdGbn,등기일자,지역코드,매도자,법정동,시군구
,인왕산어울림,2006,개인,,,"103,500",29,12,2025,중개거래,서울 서대문구,119.82,1,467,N,,11410,개인,홍제동,서울특별시 서대문구
,중앙하이츠,2001,개인,,,"52,000",20,12,2025,중개거래,서울 서대문구,59.23,1,342,N,,11410,개인,홍제동,서울특별시 서대문구
,홍제한양,1993,개인,,,"78,000",25,12,2025,중개거래,서울 서대문구,60.06,11,82,N,,11410,개인,홍제동,서울특별시 서대문구
,대우푸르지오,2002,개인,,,"85,500",18,12,2025,중개거래,서울 서대문구,59.584,13,739,N,,11410,개인,연희동,서울특별시 서대문구
,남가좌동현대,1999,개인,,,"77,000",29,12,2025,중개거래,서울 서대문구,59.4,2,376,N,,11410,개인,남가좌동,서울특별시 서대문구
204,돈의문센트레빌,2011,개인,,,"149,500",28,12,2025,중개거래,서울 서대문구,59.98,15,261,N,26.01.20,11410,개인,냉천동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"167,000",24,12,2025,중개거래,서울 서대문구,120.95,14,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,두산,1999,개인,,,"123,500",27,12,2025,중개거래,서울 서대문구,59.96,7,1009,N,,11410,개인,북아현동,서울특별시 서대문구
,홍제역해링턴플레이스,2024,개인,,,"155,000",27,12,2025,중개거래,서울 서대문구,84.95,7,474,N,,11410,개인,홍제동,서울특별시 서대문구
,흥연,1981,개인,,,"49,500",24,12,2025,중개거래,"서울 서대문구, 서울 중구",52.23,3,721-6,N,,11410,개인,연희동,서울특별시 서대문구
,문화촌현대,2002,개인,,,"83,000",22,12,2025,중개거래,서울 서대문구,84.99,15,463,N,,11410,개인,홍제동,서울특별시 서대문구
,천연뜨란채,2006,개인,,,"97,500",27,12,2025,중개거래,서울 서대문구,55.85,5,145,N,,11410,개인,천연동,서울특별시 서대문구
,인왕산현대,2000,개인,,,"94,200",27,12,2025,중개거래,서울 서대문구,84.9,18,460,N,,11410,개인,홍제동,서울특별시 서대문구
,유원,1987,개인,,,"50,000",13,12,2025,중개거래,서울 서대문구,64.26,7,22,N,,11410,개인,홍은동,서울특별시 서대문구
,홍은동벽산,1997,개인,,,"61,800",27,12,2025,중개거래,서울 서대문구,58.64,13,455,N,,11410,개인,홍은동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"121,500",26,12,2025,중개거래,서울 서대문구,59.97,2,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"146,800",22,12,2025,중개거래,서울 서대문구,84.92,13,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,홍제원현대(459-0),2000,개인,,,"86,000",26,12,2025,중개거래,서울 서대문구,59.93,13,459,N,,11410,개인,홍제동,서울특별시 서대문구
,독립문삼호,1995,개인,,,"126,700",26,12,2025,중개거래,서울 서대문구,84.78,18,100,N,,11410,개인,영천동,서울특별시 서대문구
,글로리,2001,개인,,,"135,000",27,12,2025,중개거래,서울 서대문구,121.27,1,32-10,N,,11410,개인,충정로3가,서울특별시 서대문구
,돈의문센트레빌,2011,개인,,,"175,000",27,12,2025,중개거래,서울 서대문구,84.99,5,261,N,,11410,개인,냉천동,서울특별시 서대문구
,인왕산한신휴플러스,2009,개인,,,"94,000",22,12,2025,중개거래,서울 서대문구,84.925,15,469,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC파크뷰자이2단지,2015,개인,,,"148,000",20,12,2025,중개거래,서울 서대문구,84.968,7,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,홍제한양,1993,개인,,,"70,000",11,12,2025,중개거래,서울 서대문구,60.06,15,82,N,,11410,개인,홍제동,서울특별시 서대문구
,인왕산현대,2000,개인,,,"95,000",26,12,2025,중개거래,서울 서대문구,84.9,8,460,N,,11410,개인,홍제동,서울특별시 서대문구
1,3RU-City,2013,개인,,,"11,200",23,12,2025,직거래,,16.93,12,510-2,N,26.01.08,11410,개인,창천동,서울특별시 서대문구
,인왕산현대,2000,개인,,,"91,750",25,12,2025,중개거래,서울 서대문구,84.9,2,460,N,,11410,개인,홍제동,서울특별시 서대문구
,남가좌동현대,1999,개인,,,"81,000",24,12,2025,중개거래,서울 서대문구,59.4,13,376,N,,11410,개인,남가좌동,서울특별시 서대문구
,두산,1999,개인,,,"118,000",22,12,2025,중개거래,"서울 서대문구, 인천 연수구",59.96,17,1009,N,,11410,개인,북아현동,서울특별시 서대문구
,래미안루센티아,2020,개인,,,"149,500",13,12,2025,중개거래,"서울 서대문구, 인천 서구",84.95,6,390,N,,11410,개인,남가좌동,서울특별시 서대문구
,서강1차(1동),1988,개인,,,"44,800",23,12,2025,중개거래,"서울 서대문구, 서울 은평구",71.53,6,186-22,N,,11410,개인,홍은동,서울특별시 서대문구
,DMC에코자이,2019,개인,,,"122,000",23,12,2025,중개거래,서울 서대문구,59.79,7,389,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"166,000",9,12,2025,중개거래,서울 서대문구,120.95,7,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,천연뜨란채,2006,개인,,,"96,500",23,12,2025,중개거래,"경기 김포시, 서울 서대문구, 울산 중구",55.82,5,145,N,,11410,개인,천연동,서울특별시 서대문구
,홍제현대,1992,개인,,,"98,000",18,12,2025,중개거래,서울 서대문구,83.05,11,331,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC파크뷰자이1단지,2015,개인,,,"161,000",23,12,2025,중개거래,서울 서대문구,84.974,12,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC래미안클라시스,2000,개인,,,"103,000",22,12,2025,중개거래,서울 서대문구,84.95,9,377,N,,11410,개인,남가좌동,서울특별시 서대문구
,홍제현대,1992,개인,,,"86,700",22,12,2025,중개거래,서울 서대문구,75.15,2,331,N,,11410,개인,홍제동,서울특별시 서대문구
,홍제한양,1993,개인,,,"77,000",22,12,2025,중개거래,"서울 마포구, 서울 서대문구",60.06,2,82,N,,11410,개인,홍제동,서울특별시 서대문구
,대우푸르지오,2002,개인,,,"86,500",22,12,2025,중개거래,서울 서대문구,59.584,16,739,N,,11410,개인,연희동,서울특별시 서대문구
,연희자이엘라,2014,개인,,,"16,000",8,12,2025,중개거래,서울 마포구,13.642,11,745,N,,11410,개인,연희동,서울특별시 서대문구
,DMC금호리첸시아,2024,개인,,,"128,000",14,12,2025,중개거래,"서울 서대문구, 서울 서초구",74.343,17,396,N,,11410,개인,남가좌동,서울특별시 서대문구
115,DMC파크뷰자이1단지,2015,개인,,,"156,500",10,12,2025,중개거래,서울 서대문구,84.971,10,385,N,26.01.06,11410,개인,남가좌동,서울특별시 서대문구
,쌍용스윗닷홈,2005,개인,,,"105,000",13,12,2025,중개거래,서울 서대문구,84.98,5,380,N,,11410,개인,남가좌동,서울특별시 서대문구
,홍은동벽산,1997,개인,,,"69,000",21,12,2025,중개거래,서울 서대문구,84.96,15,455,N,,11410,개인,홍은동,서울특별시 서대문구
103,유원하나,1996,개인,,,"53,000",20,12,2025,중개거래,서울 서대문구,72.34,1,454,N,26.01.02,11410,개인,홍제동,서울특별시 서대문구
,DMC한양,1987,개인,,,"85,000",20,12,2025,중개거래,서울 서대문구,84.33,7,431,N,,11410,개인,북가좌동,서울특별시 서대문구
,독립문극동(200-0),1998,개인,,,"143,000",20,12,2025,중개거래,서울 서대문구,102.45,9,200,N,,11410,개인,현저동,서울특별시 서대문구
,청구3차,2001,개인,,,"83,000",20,12,2025,중개거래,서울 서대문구,84.96,1,462,N,,11410,개인,홍제동,서울특별시 서대문구
,북한산두산위브,2020,개인,,,"79,000",19,12,2025,중개거래,서울 서대문구,59.54,19,467,N,,11410,개인,홍은동,서울특별시 서대문구
,"현대(1,2차)",1988,개인,,,"68,300",18,12,2025,중개거래,서울 서대문구,73.98,1,202-5,N,,11410,개인,홍은동,서울특별시 서대문구
,중앙하이츠,2001,개인,25.12.29,O,"52,000",17,12,2025,중개거래,서울 서대문구,59.23,1,342,N,,11410,개인,홍제동,서울특별시 서대문구
,남가좌동현대,1999,개인,,,"83,700",20,12,2025,중개거래,서울 서대문구,59.4,15,376,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC센트럴아이파크,2018,개인,,,"116,000",20,12,2025,중개거래,서울 서대문구,59.91,20,388,N,,11410,개인,남가좌동,서울특별시 서대문구
,청구1차,1994,개인,,,"108,500",20,12,2025,중개거래,서울 서대문구,84.78,9,453,N,,11410,개인,홍제동,서울특별시 서대문구
,남가좌동현대,1999,개인,,,"104,500",20,12,2025,중개거래,서울 서대문구,114.9,2,376,N,,11410,개인,남가좌동,서울특별시 서대문구
,북한산두산위브2차,2021,개인,,,"76,700",20,12,2025,중개거래,서울 서대문구,59.7501,9,468,N,,11410,개인,홍은동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"140,000",20,12,2025,중개거래,서울 서대문구,84.95,7,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,"현대(1,2차)",1988,개인,,,"62,000",19,12,2025,중개거래,서울 서대문구,59.96,4,202-5,N,,11410,개인,홍은동,서울특별시 서대문구
,독립문삼호,1995,개인,,,"125,000",20,12,2025,중개거래,"서울 서대문구, 울산 중구",108.63,1,100,N,,11410,개인,영천동,서울특별시 서대문구
,돈의문센트레빌,2011,개인,,,"163,000",19,12,2025,중개거래,서울 서대문구,84.99,13,261,N,,11410,개인,냉천동,서울특별시 서대문구
,금호어울림,2016,개인,,,"96,000",12,12,2025,중개거래,서울 서대문구,84.9054,13,471,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC현대아파트,2000,개인,,,"59,900",16,12,2025,중개거래,서울 서대문구,55.47,7,453,N,,11410,개인,북가좌동,서울특별시 서대문구
,e편한세상홍제가든플라츠,2023,개인,25.12.19,O,"110,000",12,12,2025,중개거래,서울 강남구,84.994,2,469,N,,11410,개인,홍은동,서울특별시 서대문구
,홍제삼성래미안,2001,개인,,,"79,500",19,12,2025,중개거래,서울 서대문구,60,9,461,N,,11410,개인,홍제동,서울특별시 서대문구
,극동,1995,개인,,,"57,500",3,12,2025,중개거래,"서울 서대문구, 서울 은평구",84.92,9,454,N,,11410,개인,홍은동,서울특별시 서대문구
,성원,1998,개인,,,"52,500",18,12,2025,중개거래,서울 서대문구,55.35,1,456,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC파크뷰자이1단지,2015,개인,,,"175,000",10,12,2025,중개거래,서울 서대문구,120.492,19,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC파크뷰자이3단지,2015,개인,,,"124,000",9,12,2025,중개거래,서울 서대문구,59.981,14,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC파크뷰자이1단지,2015,개인,,,"155,000",5,12,2025,중개거래,서울 서대문구,84.971,30,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,홍제역해링턴플레이스,2024,개인,,,"159,000",18,12,2025,중개거래,서울 서대문구,84.95,17,474,N,,11410,개인,홍제동,서울특별시 서대문구
,"현대(1,2차)",1988,개인,,,"62,000",18,12,2025,중개거래,서울 서대문구,59.97,8,202-5,N,,11410,개인,홍은동,서울특별시 서대문구
,북가좌삼호,1996,개인,,,"76,000",11,12,2025,중개거래,"서울 동대문구, 서울 서대문구",75.75,1,449,N,,11410,개인,북가좌동,서울특별시 서대문구
,안산맨숀,1972,개인,,,"62,000",18,12,2025,중개거래,서울 서대문구,52.89,3,104-20,N,,11410,개인,홍제동,서울특별시 서대문구
,홍제에스피엘,2023,개인,26.01.15,O,"49,190",12,12,2025,직거래,,84.258,5,322-138,N,,11410,법인,홍제동,서울특별시 서대문구
,홍제에스피엘,2023,개인,,,"53,330",12,12,2025,직거래,,84.258,5,322-138,N,26.01.12,11410,법인,홍제동,서울특별시 서대문구
,무악재한화,2001,개인,,,"127,500",13,12,2025,중개거래,서울 서대문구,113.52,8,464,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC현대아파트,2000,개인,,,"67,000",18,12,2025,중개거래,"서울 서대문구, 서울 은평구",71.89,9,453,N,,11410,개인,북가좌동,서울특별시 서대문구
,독립문극동(200-0),1998,개인,,,"142,500",12,12,2025,중개거래,서울 서대문구,114.51,21,200,N,,11410,개인,현저동,서울특별시 서대문구
,힐스테이트홍은포레스트,2023,개인,,,"99,000",16,12,2025,중개거래,서울 서대문구,59.99,11,470,N,,11410,개인,홍은동,서울특별시 서대문구
예스 에이피엠,예스에이피엠,2007,개인,,,"35,500",17,12,2025,중개거래,서울 서대문구,38.72,12,145,N,25.12.26,11410,개인,대현동,서울특별시 서대문구
,DMC파크뷰자이1단지,2015,개인,,,"152,000",17,12,2025,중개거래,서울 서대문구,84.971,7,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,두산,1999,개인,,,"105,000",17,12,2025,중개거래,서울 서대문구,59.96,1,1009,N,,11410,개인,북아현동,서울특별시 서대문구
,신일해피트리,2005,개인,,,"67,500",11,12,2025,중개거래,서울 서대문구,59.23,2,455,N,,11410,개인,북가좌동,서울특별시 서대문구
,DMC파크뷰자이2단지,2015,개인,,,"149,000",16,12,2025,중개거래,서울 서대문구,84.968,5,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,두산,1999,개인,,,"114,300",16,12,2025,중개거래,서울 서대문구,59.96,2,1009,N,,11410,개인,북아현동,서울특별시 서대문구
,e편한세상홍제가든플라츠,2023,개인,,,"125,500",16,12,2025,중개거래,서울 서대문구,84.994,11,469,N,,11410,개인,홍은동,서울특별시 서대문구
,인왕,1968,개인,,,"78,000",17,12,2025,중개거래,서울 서대문구,56.79,6,104-1,N,,11410,개인,홍제동,서울특별시 서대문구
,DMC파크뷰자이1단지,2015,개인,,,"177,000",15,12,2025,중개거래,서울 서대문구,121.614,16,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,홍제한양,1993,개인,,,"67,000",16,12,2025,중개거래,서울 서대문구,60.06,1,82,N,,11410,개인,홍제동,서울특별시 서대문구
,요진,1998,개인,,,"63,000",15,12,2025,중개거래,서울 서대문구,82.08,12,150,N,,11410,개인,북가좌동,서울특별시 서대문구
,DMC래미안e편한세상,2012,개인,,,"134,500",13,12,2025,중개거래,서울 서대문구,84.95,3,481,N,,11410,개인,북가좌동,서울특별시 서대문구
,홍은미성,1985,개인,,,"49,000",10,12,2025,중개거래,서울 서대문구,83.61,7,186-1,N,,11410,개인,홍은동,서울특별시 서대문구
,서대문푸르지오센트럴파크,2022,개인,,,"110,000",15,12,2025,중개거래,서울 서대문구,49.5,9,478,N,,11410,개인,홍제동,서울특별시 서대문구
,e편한세상신촌3단지,2018,개인,,,"200,000",11,12,2025,중개거래,서울 서대문구,59.85,13,1013,N,,11410,개인,북아현동,서울특별시 서대문구
,유원하나,1996,개인,,,"55,400",13,12,2025,중개거래,서울 서대문구,58.77,9,454,N,,11410,개인,홍제동,서울특별시 서대문구
,월드컵현대,1998,개인,,,"80,000",15,12,2025,중개거래,서울 서대문구,59.76,9,371-1,N,,11410,개인,북가좌동,서울특별시 서대문구
,DMC파크뷰자이3단지,2015,개인,,,"121,500",15,12,2025,중개거래,서울 서대문구,59.981,3,385,N,,11410,개인,남가좌동,서울특별시 서대문구
,DMC센트럴아이파크,2018,개인,,,"132,500",13,12,2025,중개거래,서울 서대문구,84.97,7,388,N,,11410,개인,남가좌동,서울특별시 서대문구
,두산,1997,개인,,,"60,000",11,12,2025,중개거래,서울 서대문구,59.96,13,456,N,,11410,개인,홍은동,서울특별시 서대문구
,e편한세상신촌3단지,2018,개인,,,"218,000",12,12,2025,중개거래,서울 서대문구,84.95,9,1013,N,,11410,개인,북아현동,서울특별시 서대문구
,홍제센트럴IPARK,2020,개인,,,"120,000",13,12,2025,중개거래,서울 서대문구,59.9837,8,473,N,,11410,개인,홍제동,서울특별시 서대문구
,홍은동벽산,1997,개인,,,"60,000",15,12,2025,중개거래,서울 서대문구,58.64,10,455,N,,11410,개인,홍은동,서울특별시 서대문구
,신일해피트리,2005,개인,,,"68,000",13,12,2025,중개거래,서울 서대문구,59.23,4,455,N,,11410,개인,북가좌동,서울특별시 서대문구
3,DMC한양,1987,개인,,,"90,000",13,12,2025,중개거래,서울 서대문구,105.88,6,431,N,26.01.22,11410,개인,북가좌동,서울특별시 서대문구
,북한산두산위브,2020,개인,,,"78,000",10,12,2025,중개거래,서울 서대문구,59.54,6,467,N,,11410,개인,홍은동,서울특별시 서대문구
